date,order_book_id,open,high,low,close,volume,total_turnover,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha009,alpha010,alpha011,alpha012,alpha013,alpha015,alpha016,alpha017,alpha018,alpha020,alpha021,alpha022,alpha023,alpha024,alpha026,alpha027,alpha028,alpha030,alpha031,alpha032,alpha033,alpha034,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha048,alpha049,alpha050,alpha051,alpha053,alpha054,alpha055,alpha057,alpha058,alpha059,alpha060,alpha061,alpha062,alpha063,alpha064,alpha065,alpha066,alpha067,alpha068,alpha069,alpha070,alpha073,alpha074,alpha075,alpha076,alpha077,alpha078,alpha079,alpha080,alpha081,alpha082,alpha083,alpha086,alpha087,alpha089,alpha090,alpha091,alpha092,alpha093,alpha095,alpha098,alpha099,alpha100,alpha101,y
2017/12/27,CI005029.INDX,5345.118,5391.395,5329.03,5342.6939,489191100,4941210000,0.338923337,0.326796354,0.135655683,-4,-0.68030565,0.094726847,28,-11.9655,-11.9655,0.340615527,-11.9655,-0.626550169,-2.210304054,-0.73957159,-0.094433593,-0.244926719,-0.761843118,-1,-0.501480617,0,-50.6909,-0.935585214,1,3.73E-06,0.081532265,2.441946588,0.006932491,0.740990991,0.425795551,1.309602711,-0.033884143,0.013145039,5259.114033,0.213479302,60,-0.660342191,-0.749256955,-1,0.286449637,0.009562516,-11.9655,-0.584870849,-11.9655,2.423586516,-0.219593141,-0.23712071,-88994.98916,-2,-7,-6.68E-05,TRUE,0,0.556790881,-1,-1,-1.81027668,-0.989623393,0,-0.839492243,-0.004425411,-5,0,TRUE,-4,0.82875743,0.900091252,FALSE,-0.002943893,-1,-0.147582697,-222799.5404,0,-14,-7,-0.574971815,-0.839962564,4.5,50.21669627,TRUE,-0.29395218,0,-0.00013249,-0.038868935,0.052346308
2017/12/28,CI005029.INDX,5338.479,5387.017,5325.275,5378.7604,470069900,4623196000,0.844983089,-0.096184363,0.220899531,-4,-0.682393337,0.178107069,18,-36.0665,-36.0665,0.335046016,36.0665,-0.759301015,-2.605855856,-0.780439684,-0.264625681,-0.445603157,-0.057748866,-1,-0.344813107,0,-86.7574,-0.956858057,1,-4.73E-06,0.021480636,2.025779398,0.00692709,0.592060811,0.234581808,1.085310773,-0.104264563,0.019929515,5257.705789,0.208787466,38,-0.694789695,0.154217562,-1,-0.12086102,0.028980601,-36.0665,-0.584870849,-36.0665,-0.247835171,-0.83431731,-0.611848024,-29980.46971,-3,-8,-0.000933632,TRUE,-1,0.432218503,-1,-1,-1.837944664,-0.904661832,0,-0.839492243,-0.004540252,-4,0,TRUE,-1,0.827059157,0.926243394,FALSE,-0.14332018,-1,-0.145603619,-161820.1845,0,-14,-10,-0.603314901,-0.96069256,3,33.77777778,TRUE,-0.588138772,0,-0.00106001,0.652404321,0.037220955
2017/12/29,CI005029.INDX,5397.215,5459.875,5392.291,5452.0104,462710100,4776241000,0.844983089,-0.076143063,0.171839423,-8,-0.693373306,0.107170428,-20,-73.25,73.25,0.330810742,73.25,-0.863303269,-1.93384009,-0.871195039,-0.273987963,-0.477452086,-0.784227308,-1,-0.275414076,0,-160.0074,-0.956858057,1,-5.53E-06,0.023417321,1.919923146,0.006880113,0.54786036,0.098000563,1.049715512,-0.620672257,-0.101381683,5322.754591,0.197835644,18,-0.763654451,0.156435139,-1,-0.198779445,0.05964393,-73.25,-0.590867159,-73.25,-0.712821338,-0.84011117,-0.643798281,-25510.52892,-2,-5,-0.000940288,TRUE,-1,0.148405219,-1,-1,-1.906832298,-0.989077762,0,-0.839492243,-0.178677257,-3,0,TRUE,-1,0.602636535,0.82437126,FALSE,-0.492666473,-1,-0.241447554,-164627.0688,0,-12,-10,-0.844983089,-1.953205428,1.5,22.43809524,TRUE,-0.734177215,0,-0.001033182,0.810762743,0.027383642
2018/1/2,CI005029.INDX,5473.393,5511.208,5452.489,5495.2081,493862700,4868392000,0.844983089,-0.019024361,-0.136711509,-9,-0.703277447,-0.199766159,-38,43.1977,43.1977,0.239963568,-43.1977,-0.873167982,-1.764921171,-0.901634724,-0.205235535,-0.357102593,-0.816656611,-1,-0.256696663,-124.191,-203.2051,-0.956858057,1,-2.64E-06,0.025564008,1.821868393,0.006924182,0.659346847,0.195719516,1.204514852,-0.681498205,-0.296223179,5383.192035,0.191596639,19,-0.687506361,-0.256413824,-1,-0.045670776,0.035022535,-43.1977,-0.590867159,-43.1977,-0.785610252,-0.713191056,-0.672508469,-32940.79421,-1,-3,-0.000397916,TRUE,-1,-0.032885372,-1,-1,-1.836250706,-0.979165189,0,-0.350025854,-6.27E-19,-1,-1,TRUE,-1,0.356403013,0.756745044,FALSE,-0.345803602,0,-0.771275092,-197351.5003,0,-8,-7,-0.844983089,-4.877866168,1,15.11063602,TRUE,-0.73347398,0,-0.000981671,0.371510559,0.013194787
2018/1/3,CI005029.INDX,5512.856,5620.116,5500.796,5606.9251,613124600,5831868000,0.844983089,0.147425991,-0.596363569,-9,-0.716554404,-0.640078558,-51,111.717,111.717,0.291508102,-111.717,-0.845828636,-1.746058559,-0.84723788,-0.674401827,-0.54481398,-0.726161914,-1,0.009317402,-160.241,-314.9221,-0.732142857,1,-9.61E-06,0.029593806,1.672331247,0.007030048,0.471565315,0.042804844,1.073920505,-0.856665567,-0.629500413,5465.018759,0.17641196,20,-0.851857552,-0.497899669,-1,0.759700054,0.091227535,-111.717,-0.590867159,-111.717,-2.816700231,-0.817298508,-0.670595151,-62404.17564,-1,-1,-0.00053579,TRUE,-1,-0.140442433,-1,-1,-1.719649915,-0.995268241,0,-0.007424408,-8.11E-14,-1,-1,TRUE,-1,0.184086629,0.93158907,FALSE,-0.345803602,0,-0.829799265,-117279.3439,0,-3,-6,-0.844983089,-4.879270005,1,10.55319149,TRUE,-0.711673699,-1,-0.001374375,0.788370027,-0.012406675
2018/1/4,CI005029.INDX,5629.303,5641.603,5604.224,5622.3642,730487300,6624763000,0.844983089,0.333094967,-0.76253294,-9,-0.727120219,-0.853094954,-52,15.4391,15.4391,0.302048425,-15.4391,-0.923055242,-2.538006757,-0.937711387,-0.072265354,-0.27903044,-0.853224266,-1,-0.134458316,-130.395,-330.3612,-0.732142857,1,3.25E-07,0.030789539,1.558695987,0.007129974,0.755067568,0.39453675,1.453742824,-0.228741787,-0.762384062,5532.1928,0.174013921,20,-0.922772052,-0.478572648,-1,0.968192247,0.012618753,-15.4391,-0.590867159,-15.4391,0.782754894,-0.488306659,-0.620788929,-27993.42515,-1,-1,0.000214116,TRUE,0,-0.217342155,-1,-1,-4.200734049,-0.992956153,0,-0.0127516,-1.93E-16,-1,-1,TRUE,-1,0.069679849,0.994390843,FALSE,-0.412753971,0,-0.925925926,-364950.7678,0,-1,-3,-0.713996421,-4.939635002,1,9.414585415,TRUE,-0.819971871,-1,-0.000433719,-0.185628678,-0.014929218
2018/1/5,CI005029.INDX,5604.277,5614.043,5572.35,5578.963,598235500,5513465000,0.61457159,-0.192579633,-0.776368459,-8,-0.721123908,-0.85495521,-50,43.4012,43.4012,0.267414546,-43.4012,-0.879086809,-2.726351351,-0.89994363,-0.06155276,-0.193066516,-0.055184353,-1,-0.135332884,6.073,-286.96,-0.612372436,1,3.20E-06,0.132179931,1.562115024,0.007260879,0.810810811,0.83047029,1.529916253,-0.157945745,-0.77307146,5500.995534,0.180787191,36,-0.965311514,-0.433492423,-1,0.847125795,-0.03552442,43.4012,-0.590867159,43.4012,1.885420711,-0.162242988,-0.651261479,-22351.12682,-1,-1,0.00035099,TRUE,0,-0.283860954,-1,-1,-6.08865048,-0.951376599,0,-3.44E-08,-0.016069493,-3,-1,TRUE,-1,0.063088512,0.988751918,TRUE,-0.701902039,0,-0.907831496,-486316.5333,0,-2,-2,-0.074812255,-4.982218063,3,9.137685844,TRUE,-0.858180966,-1,-7.76E-05,-0.607137718,-0.012936418
2018/1/8,CI005029.INDX,5565.972,5613.836,5549.29,5601.3063,551395100,5586792000,0.475901917,0.00146066,-0.772414719,-7,-0.718481897,-0.84890648,-51,-22.3433,-22.3433,0.051286139,22.3433,-0.78410372,-2.653716216,-0.793968433,-0.06432175,-0.459131905,-0.00617621,-1,-0.02914871,27.767,-309.3033,-1,1,-4.02E-06,0.132064745,1.82145479,0.007264457,0.614864865,0.334272036,1.263430868,-0.604644547,-0.770687293,5480.148666,0.177349718,28,-0.851009892,0.410363829,-1,0.42286558,0.018097904,-22.3433,-0.174815498,-22.3433,-4.089537867,-0.780779854,-0.567362616,-26231.65357,-1,-1,-0.000611357,FALSE,0,-0.319259514,-1,-1,-5.125917561,-0.697329484,0,-0.212186395,-0.64991573,-7,-1,TRUE,-1,0.247645951,0.961177211,FALSE,-0.837795941,0,-0.87135991,-154901.4495,0,-6,-5,-0.166528514,-4.660739354,4,8.04749512,TRUE,-0.677918425,-1,-0.001040438,0.54741971,-0.044746276
2018/1/9,CI005029.INDX,5587.178,5601.913,5551.347,5567.7162,402678700,4149477000,0.338923337,-0.32631649,-0.637149196,-7,-0.716344467,-0.693350514,-40,33.5901,33.5901,0.004639672,-33.5901,-0.783258174,-2.756193694,-0.709977452,-0.011854572,-0.215614431,-0.111380579,-1,-0.145922677,12.13,-275.7132,-1,1,1.95E-06,0.258388211,1.943094761,0.007260848,0.795326577,0.786257392,1.534692882,-0.159891475,-0.638493344,5473.52584,0.18351685,60,-0.884012064,-0.276134236,-1,-0.195224004,-0.027229566,33.5901,-0.084409594,33.5901,2.057390042,-0.32941695,-0.614573383,-33356.10188,-1,-1,0.000127178,FALSE,0,-0.329393652,-1,0,-7.232354602,-0.497161149,0,-0.888857546,-0.013444991,-9,-1,TRUE,-1,0.501412429,0.918114499,TRUE,-0.837795941,0,-0.887475262,-173303.4999,0,-8,-9,-0.047507103,-4.249415068,4,4.730923695,TRUE,-0.290436006,-1,-0.000154807,-0.384871557,-0.030189434
2018/1/10,CI005029.INDX,5566.234,5574.381,5498.334,5537.3618,404851500,4198173000,0.132750846,-0.423808633,-0.35480309,-4,-0.712056415,-0.402571875,-18,30.3544,30.3544,0.01339056,30.3544,-0.828354002,-2.624436937,-0.777057497,-0.028187303,-0.097801578,-0.102042474,-1,-0.029364653,39.455,-245.3588,-1,1,-4.11E-07,0.236171428,1.842840722,0.007256795,0.821509009,0.769642354,1.569418016,-0.131770941,-0.397930666,5432.530312,0.18735363,77,-0.888174011,0.197881035,-1,-0.269298554,-0.024830268,30.3544,-0.084409594,30.3544,-2.615682537,-0.526726031,-0.832836552,-61519.45082,-1,-1,-0.000457067,FALSE,0,-0.200681752,0,0,-7.817617165,-0.400985364,0,-0.888857546,-0.004648185,-13,-1,TRUE,-1,0.725988701,0.958483424,TRUE,-0.14332018,0,-0.858071812,-144130.014,0,-10,-14,-0.015050866,-4.038839495,3,1.21736135,TRUE,0.19878106,-1,-0.000569339,-0.379657585,-0.030899444
2018/1/11,CI005029.INDX,5500.288,5544.987,5481.118,5538.4267,456289700,4875266000,0.338923337,-0.20675255,-0.367038255,-3,-0.708965528,-0.408199755,-11,-1.0649,-1.0649,0.037014751,-1.0649,-0.739289741,-1.762105856,-0.657271702,-0.15812118,-0.374859076,-0.024220998,-1,0.203683317,56.926,-246.4237,-1,1,-5.56E-06,0.207377079,1.894854512,0.007239307,0.603322072,0.513094903,1.232164742,-0.177500982,-0.396143258,5406.11416,0.187625418,96,-0.527467633,-0.205133223,-1,-0.494147852,0.000860207,-1.0649,-0.121309963,-1.0649,-0.039898079,-0.866813227,-0.852505414,-11213.27825,-3,-2,-0.000738774,FALSE,0,-0.099011759,0,0,-5.938170525,-0.341659903,0,-0.790067737,-0.085484748,-15,0,TRUE,-1,0.840362298,0.942521206,TRUE,-0.020540674,0,-0.763358779,-156267.0961,0,-10,-14,-0.10597337,-4.46888161,2,1.294979846,TRUE,0.486169714,-1,-0.000834045,0.597130108,-0.028913392
2018/1/12,CI005029.INDX,5538.333,5538.844,5499.908,5506.7912,386091800,3933359000,0.132750846,-0.28335812,-0.314223926,-4,-0.710154746,-0.375286775,-1,31.6355,31.6355,0.086282111,-31.6355,-0.75789177,-1.341497748,-0.651352875,-0.011267515,-0.080608794,-0.286894125,1,0.23503462,35.537,-214.7882,-0.965435248,1,2.49E-06,0.186217692,1.882719282,0.007232511,0.829954955,0.776682625,1.597835231,-0.04530985,-0.394766784,5417.465402,0.189325277,72,-0.529104859,-0.229884272,-1,-0.352392285,-0.025671204,31.6355,-0.482933579,31.6355,4.524978767,-0.181903615,-0.756493428,-7944.999438,-6,-6,8.90E-05,FALSE,-1,-0.044453417,0,-1,-6.929136081,-0.400581785,0,-0.888857546,-2.87E-12,-10,0,FALSE,-1,0.611581921,0.820953988,FALSE,-0.002943893,0,-0.811139384,-303936.4795,0,-6,-13,-0.223506201,-4.469817501,5,1.407968127,TRUE,0.627988748,-1,-9.26E-05,-0.810072682,-0.02038917
2018/1/15,CI005029.INDX,5499.86,5502.091,5333.328,5350.6687,468699500,4580788000,0.132750846,0.007838647,-0.342260636,-1,-0.694752198,-0.407536156,52,156.1225,156.1225,0.281180733,156.1225,-0.082018038,-0.70411036,-0.058906426,-0.003483004,-0.015501691,-0.014045666,-1,0.884745767,42.896,-58.6657,-0.467707173,1,1.40E-05,0.175670192,2.145744463,0.007257102,0.967623874,0.971275697,1.68524506,-0.00426771,-0.397070143,5319.318327,0.212038304,88,0.575057348,0.447201229,1,0.744795781,-0.12916219,1,-0.482933579,1,8.357653357,-0.117898222,-0.101518112,-8011.293907,-6,-7,0.000105116,FALSE,-1,0.132295939,0,-1,-6.877752682,-0.717270713,0,-0.790067737,-0.11405238,-16,0,TRUE,-1,0.732580038,0.625129048,TRUE,-6.05E-05,0,-0.733955329,-65705.72551,0,-3,-9,-0.000337396,-4.47215723,2,2.027538726,TRUE,0.623066104,-1,-6.34E-05,-0.884023251,0.010385468
2018/1/16,CI005029.INDX,5332.835,5400.667,5326.764,5399.63,400440900,3849612000,0.338923337,-0.381688423,-0.478669024,-1,-0.683783911,-0.480894769,-1,-48.9613,-48.9613,0.061667996,48.9613,-0.112175874,-1.259572072,-0.569334837,-0.06922357,-0.534667418,-0.001612514,1,0.52148273,0,-107.627,-0.133630621,1,-7.77E-06,0.173510989,0.215798361,0.007276638,0.517454955,0.169248099,1.074245039,-0.044325125,-0.482084997,5267.45388,0.206052363,56,-0.137921304,0.358967044,1,0.244112143,0.038315084,1,-0.588560886,1,-0.110059472,-0.926474747,0.341750632,-8390.486591,-6,-8,-0.00087681,FALSE,-1,0.162198972,0,-1,-3.756916996,-0.90057173,0,-0.740230882,-0.215432273,-17,0,FALSE,-1,0.801318267,0.589275806,TRUE,-8.67E-06,-1,-0.096126661,-109775.6516,0,-2,-4,-0.002207878,-4.546560599,1,3.132978723,TRUE,0.435067979,0,-0.000706831,0.903807642,0.002057622
2018/1/17,CI005029.INDX,5374.439,5389.884,5312.462,5366.2604,393180100,3961493000,0.132750846,-0.382579367,-0.594030832,-1,-0.684264175,-0.586090331,-1,33.3696,33.3696,0.249692117,-33.3696,-0.172209696,-1.686936937,-0.684047351,-0.002927289,-0.379086809,-0.105988733,1,0.276233061,0,-74.2574,0,1,-3.38E-06,0.169643467,0.372026755,0.007275691,0.760416667,0.784567727,1.412468554,-0.031345592,-0.507640566,5250.277803,0.210310686,35,-0.458255823,-0.402746319,1,0.341720389,-0.026503512,1,-0.617158672,1,-0.621448195,-0.700183622,0.075696582,-8639.466695,-5,-7,-0.000792589,FALSE,-1,0.173540144,0,-1,-4.228966685,-0.867198787,0,-0.415833978,-0.90312588,-16,0,TRUE,-1,0.838097934,0.618816634,TRUE,-6.05E-05,-1,-0.13740458,-225794.3223,0,-6,-1,-0.00095996,-4.80767431,1,4.977464789,TRUE,0.003281763,0,-0.000571269,-0.105635276,0.007620335
2018/1/18,CI005029.INDX,5366.816,5385.755,5358.351,5378.292,307278500,3247520000,0.132750846,-0.158586862,-0.629566588,-4,-0.683796784,-0.603005762,-1,-12.0316,-12.0316,0.020642434,12.0316,-0.135851184,-2.296734234,-0.781003382,-0.027285062,-0.461386697,-0.199030849,1,0.029205553,0,-86.289,0,1,-1.49E-06,0.077417462,-0.001229322,0.007236542,0.6875,0.425232329,1.284771496,-0.091792549,-0.549484856,5266.348991,0.209254849,12,-0.501525838,0.26522884,1,0.081819878,0.009438383,1,-0.617158672,1,-4.930448809,-0.719937204,-0.185941448,-8967.841512,-4,-6,-0.00070217,FALSE,-1,0.233463934,-1,-1,-1.247035573,-0.69838357,0,-0.18131789,-0.911010983,-10,0,TRUE,-3,0.560263653,0.790198171,TRUE,-0.000421919,0,-0.12242013,-352788.4621,0,-8,-4,-0.146561443,-4.955077211,1,4.554123711,TRUE,-0.081106423,0,-0.000442053,0.418755702,0.010087013
2018/1/19,CI005029.INDX,5381.699,5409.741,5368.387,5394.5123,351901000,3582997000,0.338923337,0.111672794,-0.58402331,-5,-0.686596048,-0.551391162,-1,-16.2203,-16.2203,0.068407486,-16.2203,-0.125704622,-2.320945946,-0.787204059,-0.066878454,-0.472378805,-0.259652676,1,-0.169434801,0,-102.5093,0,1,-1.07E-06,0.075605842,0.246607102,0.007224057,0.683558559,0.386651647,1.278132324,-0.15939512,-0.533479605,5287.206009,0.206662135,16,-0.754101383,-0.211996392,1,0.148756568,0.012603795,1,-0.617158672,1,0.34202979,-0.624280607,0.22364012,-9325.411792,-1,-3,-0.000745363,FALSE,0,0.254842594,-1,0,-1.281761717,-0.893738436,0,-0.077207766,-0.121374261,-6,0,TRUE,-5,0.309322034,0.946308029,FALSE,-0.002943893,0,-0.137970031,-264619.9091,0,-14,-7,-0.655016911,-4.972391203,1,4.712,TRUE,-0.148148148,0,-0.000481021,0.309836779,0.005640881
2018/1/22,CI005029.INDX,5371.621,5406.507,5335.178,5406.2379,351112300,3538150000,0.844983089,-0.133641098,-0.554313532,-4,-0.686824102,-0.516620972,-1,-11.7256,-11.7256,0.073376115,11.7256,-0.604565953,-2.236768018,-0.544250282,-0.081240336,-0.427564825,-0.053924322,1,-0.507906849,0,-114.2349,-0.40824829,1,-7.43E-06,0.016642088,0.110848031,0.007204729,0.613738739,0.427485215,1.171112715,-0.141084247,-0.456163527,5269.954332,0.20482337,9,-0.224492024,0.355552602,1,-0.483619701,0.009004177,1,-0.617158672,1,-2.085307206,-0.964738272,0.657554108,-9682.868734,-1,-2,-0.000937435,FALSE,0,0.228620686,-1,0,-7.725296443,-0.439244506,0,-0.102625246,-0.244438186,-9,0,TRUE,-6,0.262241055,0.946332978,TRUE,-0.837795941,0,-0.123268306,-100347.9164,0,-14,-5,-0.713996421,-2.85680861,1,4.283636364,TRUE,-0.188466948,0,-0.000590422,0.485306323,-0.004313776
2018/1/23,CI005029.INDX,5396.548,5418.949,5386.4,5410.7404,338758000,3448577000,0.844983089,-0.704521945,-0.600385714,-7,-0.688931734,-0.566635464,-1,-4.5025,4.5025,0.265576298,4.5025,-0.178410372,-1.553490991,-0.516910936,-0.088597915,-0.266347238,-0.207185096,1,0.060055581,0,-118.7374,-0.597614305,1,-1.60E-06,0.015955973,0.208336693,0.007200836,0.680743243,0.486623486,1.278602663,-0.492201108,-0.482525623,5300.849381,0.203936206,3,-0.027924369,0.445248397,1,-0.478401292,0.003274242,1,-0.617158672,1,-0.611292335,-0.738051716,0.288179784,-10040.2943,-1,-1,-0.000725308,FALSE,0,0.198389334,-1,0,-6.754376059,-0.833639979,0,-0.077207766,-0.748239932,-9,0,TRUE,-6,0.15960452,0.960922322,FALSE,-0.837795941,0,-0.151540854,-227885.8537,0,-14,-5,-0.713996421,-0.721104352,1,3.961883408,TRUE,-0.32278481,0,-0.000489966,0.436018433,-0.004760439
2018/1/24,CI005029.INDX,5409.009,5409.009,5363.249,5407.1531,372039500,3789731000,0.61457159,-0.440672754,-0.611690651,-6,-0.690574916,-0.600629975,-1,3.5873,3.5873,0.255196981,3.5873,-0.631905299,-1.041948198,-0.565107103,-0.239122427,-0.195603157,-0.202028482,1,-0.116089042,0,-115.1501,-0.597614305,1,-4.41E-06,0.065536765,0.334151366,0.007207201,0.737612613,0.565474514,1.424610694,-0.193609902,-0.478142665,5284.21673,0.205093379,5,-0.684878564,0.406549413,1,-0.381390827,-0.002837029,1,-0.100553506,1,-0.072201342,-0.961090426,0.066935854,-10403.86009,-2,-3,-0.000932364,FALSE,0,0.188856895,0,-1,-5.70920384,-0.696978475,0,-0.102625246,-0.696423543,-7,0,FALSE,-6,0.093691149,0.91801739,FALSE,-0.837795941,0,-0.175289794,-236091.0061,0,-13,-5,-0.296171048,-0.492278896,1,3.87075575,TRUE,-0.481481481,0,-0.000607561,-0.040556369,-0.033479392
2018/1/25,CI005029.INDX,5401.642,5468.232,5397.679,5432.5429,446947500,4432103000,0.844983089,-0.503395007,-0.421981012,-9,-0.692206972,-0.422363991,-1,-25.3898,-25.3898,0.296688216,-25.3898,-0.65276212,-0.882601351,-0.653889515,-0.453739105,-0.36837655,-0.21415768,-1,-0.215931445,0,-140.5399,-0.597614305,1,1.69E-07,0.071187743,0.278681054,0.007232113,0.626689189,0.310616728,1.247040223,-0.562568535,-0.372547153,5333.677133,0.200338983,18,-0.898289252,-0.429974538,1,0.546253463,0.020005656,1,-0.097785978,1,-3.633002134,-0.480256937,-0.911803103,-10855.75027,-2,-2,-0.000249335,FALSE,-1,0.129412139,-1,-1,-4.295313382,-0.987838079,0,-0.050492841,-0.163334272,-6,0,TRUE,-6,0.050847458,0.911101798,TRUE,-0.492666473,0,-0.174724343,-118843.5581,0,-11,-4,-0.713996421,-0.677117454,2.5,3.519920319,TRUE,-0.560947023,-1,-0.000224528,0.437975168,-0.088192253
2018/1/26,CI005029.INDX,5421.61,5456.758,5406.149,5424.9421,372343300,3727583000,0.61457159,-0.556434723,-0.554550504,-9,-0.693857146,-0.556851755,-1,7.6008,7.6008,0.263870402,-7.6008,-0.640924464,-1.586993243,-0.642897407,-0.16079722,-0.227733935,-0.069243631,-1,0.019911264,0,-132.9391,-0.130434783,1,1.44E-06,0.148526575,0.325976222,0.007242976,0.719031532,0.601520698,1.42495001,-0.559264056,-0.410982201,5331.283098,0.201424212,6,-0.772792259,-0.36130267,1,0.30575499,-0.005994765,1,-0.112084871,1,-7.039234285,-0.370200073,-0.679787361,-11262.38445,-1,-2,0.000183323,FALSE,0,0.125283518,-1,-1,-3.28147939,-0.688260454,0,-0.01527126,-0.307822256,-4,0,TRUE,-6,0.04613936,0.828356164,TRUE,-0.58805068,0,-0.227594006,-163029.8075,0,-7,-2,-0.641206313,-0.832943379,1,3.242201835,TRUE,-0.604078762,-1,-0.000146152,0.065838767,-0.085215804
2018/1/29,CI005029.INDX,5408.857,5437.111,5354.59,5382.9166,371704900,3660982000,0.475901917,-0.850880203,-0.131829172,-3,-0.689168927,-0.078595603,-1,42.0255,42.0255,0.10650197,-42.0255,-0.63951522,-2.377815315,-0.621758737,-0.063855015,-0.114712514,-0.046790442,1,-0.286188472,0,-90.9136,0,1,2.77E-06,0.151703213,0.414618534,0.007253753,0.815033784,0.824274852,1.525075792,-0.144517295,-0.253855687,5297.201118,0.208375894,28,-0.736948595,-0.412660534,-1,0.405171947,-0.034440437,42.0255,-0.219095941,42.0255,1.898966592,-0.351616471,-0.643537893,-11633.21965,-4,-3,0.000145839,FALSE,0,0.297580876,0,-1,-3.220779221,-0.510092506,0,-0.006616828,-9.69E-05,-9,0,TRUE,-6,0.169020716,0.71112884,TRUE,-0.345803602,0,-0.22674583,-129095.17,0,-4,1,-0.05909807,-0.934955545,1,6.472527473,TRUE,-0.650492264,0,-0.00014079,-0.314345266,-0.078930036
2018/1/30,CI005029.INDX,5388.226,5414.67,5369.504,5384.9829,336885200,3248592000,0.338923337,-0.851382683,-0.501100276,-6,-0.686363623,-0.416888993,-1,-2.0663,-2.0663,0.034187016,2.0663,-0.667136415,-2.448761261,-0.632468997,-0.033413494,-0.20011274,-0.106514852,1,-0.409129754,0,-92.9799,-0.748347052,1,1.56E-06,0.154302761,2.466288028,0.007279348,0.744650901,0.507181076,1.462973564,-0.068002221,-0.294420457,5295.609471,0.207624234,15,-0.758767456,0.476757035,-1,0.354335785,0.001676021,-2.0663,-0.707103321,-2.0663,1.478794172,-0.343744563,-0.503116801,-12141.78627,-6,-8,0.000101505,FALSE,-1,0.396683907,0,-1,-1.162619989,-0.390819982,0,-0.002866981,-1.81E-06,-10,0,FALSE,-6,0.15913371,0.482679193,TRUE,-8.67E-06,0,-0.212892282,-178223.0672,0,-2,3,-0.160180434,-0.901263453,1,13.48854962,TRUE,-0.666197843,0,-0.000132877,-0.071802422,-0.133931939
2018/1/31,CI005029.INDX,5351.537,5351.537,5222.936,5226.1249,407910800,3759503000,0.132750846,-0.280763999,-0.239314953,-1,-0.676353799,-0.177948,-1,158.858,158.858,0.277836288,158.858,-0.164317926,-1.763795045,-0.534385569,-0.002249787,-0.021420519,-0.001889573,1,0.329542041,0,0,-0.748347052,1,1.31E-05,0.161034505,2.699066651,0.007359279,0.960585586,0.972120529,1.692194656,-0.002016729,-0.163174765,5194.680661,0.222145567,96,-0.081175436,0.621758098,-1,0.765818924,-0.127465456,158.858,-0.707103321,158.858,38.95344516,-0.027918385,0.187619949,-12325.0026,-5,-7,0.000220574,TRUE,-1,0.635113464,0,0,-1.110671937,-0.343903519,0,-1.52E-15,-2.83E-10,-15,0,TRUE,-6,0.412429379,0.64565169,TRUE,-8.67E-06,0,-0.176703421,-95751.61111,0,-1,3,-0.0004214,-0.953673374,5,40.02912621,TRUE,-0.469995312,0,-5.23E-05,-0.975195565,-0.105490131
2018/2/1,CI005029.INDX,5198.685,5215.424,4950.371,4953.4347,603986900,5071247000,0.132750846,0.245884653,0.786484984,-1,-0.657449787,0.86548367,60,272.6902,272.6902,0.356913076,272.6902,-0.011273957,-0.898648649,-0.005073281,-0.005177978,-0.009582864,-0.000441029,-1,1.423526248,0,0,-0.748347052,1,2.76E-05,0.176744475,2.777867926,0.007439439,0.990990991,0.987045903,1.604440135,-0.000472,0.582831446,4997.206659,0.244733146,152,0.934457949,0.644171174,1,1.343313109,-0.256526796,1,-0.707103321,1,84.93110894,-0.014718001,0.617179184,-12265.35935,-4,-5,0.000224439,TRUE,-1,0.740105016,0,0,-1.044607566,-0.353916126,0,-5.49E-14,-2.52E-09,-17,0,TRUE,-6,0.291431262,0.943317163,TRUE,-0.020540674,0,-0.061351428,-35186.19871,0,-1,2,-0.018602029,-0.989237248,3,139.960396,TRUE,-0.365447726,0,-3.66E-05,-0.925284282,-0.044956927
2018/2/2,CI005029.INDX,4929.617,4969.386,4806.531,4962.6513,378101700,3425583000,0.338923337,0.710625595,0.312698697,-1,-0.646098575,0.284172336,-1,-9.2166,-9.2166,0.303319721,9.2166,-0.017192785,-0.683558559,-0.010710259,-0.109333793,-0.549041714,-0.000200584,1,0.817166291,0,-9.2166,-0.481125224,1,-1.56E-05,0.182045845,2.830798724,0.007460489,0.608108108,0.449450859,1.015363962,-0.039719546,0.260709165,4796.680698,0.242817099,77,0.246431055,0.635627164,1,0.403878653,0.008243918,1,-0.707103321,1,0.039350942,-0.927161459,0.764862829,-12942.74609,-3,-1,-0.000766453,TRUE,-1,0.745398812,0,0,-1.037549407,-0.381104136,0,-8.40E-17,-0.712570238,-17,0,TRUE,-6,0.193032015,0.964248257,TRUE,-0.14332018,0,-0.022900763,-85542.2511,0,-1,1,-0.02367531,-0.965839963,1,274.4854369,TRUE,-0.277777778,0,-0.000691741,0.202843616,-0.084596333
